Width,Height,Elongation,Roundness,Complexity,Label
0.5,0.28087167070217917,0.07380574475331853,0.7438094125710996,0.10554131543482283,car
0.452,0.423728813559322,0.07747704009607745,0.73078385146615,0.10408794228787359,fish
0.5,0.5665859564164649,0.013995407392095444,0.824871603541621,0.17538250138731074,house
0.65,0.6828087167070218,0.010723076715397205,0.7797767938255319,0.19596755014137357,tree
0.42,0.3171912832929782,0.03850369983670032,0.8732690360355071,0.16861771001241974,bicycle
0.42,0.6464891041162227,0.12175285151603386,0.4546429099008313,0.17947837116507676,guitar
0.346,0.4939467312348668,0.1945106051563852,0.5007173077719942,0.11391802975451207,pencil
0.456,0.41404358353510895,0.020522638779811007,0.8544704259811828,0.23761329704304626,clock
0.7,0.3389830508474576,0.10150183306489174,0.6061435741707761,0.1483497608540549,car
0.58,0.2179176755447942,0.14210549463837865,0.5892152897542405,0.12654916364981636,fish
0.384,0.5012106537530266,0.010516174832829774,0.8650616570179207,0.18901778400232538,house
0.792,0.6876513317191283,0.02867623670448106,0.7964845023826008,0.402610786671247,tree
0.472,0.43099273607748184,0.01796245447231562,0.892397072767511,0.22022566921227174,bicycle
0.728,0.3050847457627119,0.1268744882726445,0.6792813381548085,0.22722828528393627,guitar
0.658,0.41404358353510895,0.3706171226115976,0.2672954641573998,0.13632640118383849,pencil
0.344,0.324455205811138,0.015722694219335462,0.9701906834115095,0.08281584440979838,clock
0.414,0.22276029055690072,0.07526576938060428,0.7270759022053264,0.062389345453584544,car
0.47,0.17433414043583534,0.12990088985072126,0.5639365488114824,0.05430330576328515,fish
0.508,0.4963680387409201,0.029010518919037272,0.8454331376942137,0.16816848558518088,house
0.482,0.5956416464891041,0.003475541486472933,0.8471553973255344,0.10762888777316809,tree
0.494,0.3414043583535109,0.050996893562671335,0.7975052423166467,0.14930105964114895,bicycle
0.632,0.23002421307506055,0.157869701604138,0.5349349804955876,0.14232486853579263,guitar
0.502,0.4213075060532688,0.03128631885630378,0.7012514117761698,0.12110562059033375,pencil
0.314,0.31476997578692495,0.007041027460201574,0.986658638734989,0.07420130539333562,clock
0.354,0.22276029055690072,0.054008446959321776,0.834791966162487,0.056153053404856906,car
0.442,0.2566585956416465,0.06414016675365758,0.715960633101313,0.0429669952170811,fish
0.344,0.46731234866828086,0.017186045257940225,0.8164360626850372,0.0868324392886399,house
0.276,0.49878934624697335,0.048176918497874484,0.7812375961049663,0.04875406283856988,tree
0.442,0.559322033898305,0.01208520171108077,0.8042426377897546,0.1311999577200539,bicycle
0.196,0.5157384987893463,0.0802104701230303,0.6281094710888512,0.07959199852020189,guitar
0.052,0.3268765133171913,0.25380314796837533,0.43391388792765123,0.011864809872367413,pencil
0.26,0.3414043583535109,0.0001380491500238069,0.9691183256840954,0.04880691277118622,clock
0.628,0.2639225181598063,0.1366669804356584,0.6543022978616044,0.20323441587611976,car
0.218,0.1549636803874092,0.13633223860730712,0.6260155855424661,0.02510371799275956,fish
0.198,0.31476997578692495,0.03508377355017853,0.8453784377095124,0.0573950268213408,house
0.626,0.6343825665859564,0.0032683363799864747,0.6817455443989138,0.13587717675659963,tree
0.402,0.2929782082324455,0.054445547830933486,0.7475956578753703,0.08664746452448273,bicycle
0.286,0.2542372881355932,0.1454680678808558,0.5033223840250731,0.08366144333165976,guitar
0.16,0.13559322033898305,0.46520385686262583,0.21406600897320058,0.008244589488148402,pencil
0.274,0.31234866828087166,0.004481704419685826,0.9898098896935054,0.10810453716671511,clock
0.622,0.37772397094430993,0.07577739162290657,0.7630821404859757,0.15440107813862539,car
0.332,0.20581113801452786,0.06498830250314308,0.7528427000378435,0.04867478793964538,fish
0.664,0.6755447941888619,0.012245784466215647,0.8654136712104263,0.19818724731125967,house
0.346,0.612590799031477,0.03741413910812515,0.8238347550914776,0.1113283830563116,tree
0.57,0.3559322033898305,0.06175781223121299,0.7635787456471441,0.09256665697751236,bicycle
0.352,0.4939467312348668,0.1527146885128773,0.535584911319592,0.1452316148296911,guitar
0.318,0.4116222760290557,0.3948349646110626,0.26861174409347016,0.09880294902624,pencil
0.384,0.4963680387409201,0.004001961836586011,0.9914776405273475,0.08884073672806067,clock
0.394,0.23486682808716708,0.06825018677859215,0.7688001965038689,0.08654176465925006,car
0.208,0.08716707021791767,0.08740869540686648,0.669946021323697,0.020505773855138333,fish
0.492,0.4019370460048426,0.03139127632805119,0.7514974460069715,0.1584969479163914,house
0.43,0.7312348668280871,0.023922453032814293,0.8323824759220533,0.160795919985202,tree
0.326,0.17191283292978207,0.08124913337885911,0.7195565307702746,0.06046032291308828,bicycle
0.484,0.17191283292978207,0.13892516498265256,0.5598678879589167,0.14322331739027033,guitar
0.156,0.14769975786924938,0.23461388860160715,0.41816790999675024,0.012921808524694132,pencil
0.364,0.37772397094430993,0.009403143069727747,0.9815192257645676,0.13817614882541024,clock
0.262,0.5205811138014528,0.04929342381207939,0.8420829994622102,0.16306846708770445,car
0.412,0.2397094430992736,0.06818097591566268,0.7362470929066465,0.09388790529292075,fish
0.438,0.30024213075060535,0.0482008634746176,0.8239196676017145,0.19538620088259387,house
0.56,0.6368038740920097,0.007242918957214478,0.9298033565455434,0.1346880532727321,tree
0.39,0.2542372881355932,0.054318763645408996,0.7703090691672885,0.11283460613587717,bicycle
0.634,0.26150121065375304,0.12407948049647842,0.5338820948523917,0.20236239198795022,guitar
0.224,0.4188861985472155,0.4607835523010856,0.21998822736193857,0.059429749227069735,pencil
0.312,0.3728813559322034,0.0023147627460949668,0.9742700149991899,0.059482599159686074,clock
0.57,0.2687651331719128,0.10372887809564707,0.6614262161368265,0.1612187194461327,car
0.458,0.45036319612590797,0.009954470233162628,0.8658969027398399,0.11375947995666305,fish
0.348,0.5520581113801453,0.02574667619879624,0.8349668519675978,0.11362735512512222,house
0.518,0.8280871670702179,0.025552964556870453,0.8333060807112866,0.23460085088391514,tree
0.604,0.4891041162227603,0.024767484891890387,0.7865685626266176,0.1379647490949449,bicycle
0.714,0.7893462469733656,0.14628192229689785,0.5503239493766667,0.2232381153714029,guitar
0.396,0.4261501210653753,0.40982687427761577,0.26091270469521005,0.0532727320772666,pencil
0.452,0.5472154963680388,0.00010352540780848873,0.9908909691097233,0.11582062732870016,clock
0.536,0.2469733656174334,0.1020657747318384,0.6394908329588131,0.0860132653330867,car
0.532,0.21307506053268765,0.12266991331197302,0.6278955725853197,0.11320455566419153,fish
0.414,0.585956416464891,0.014997171370215263,0.8027011176324943,0.15194355627196576,house
0.508,0.7046004842615012,0.011677443307830942,0.8869308607364444,0.12636418888565917,tree
0.342,0.3389830508474576,0.01119050235174356,0.9061085955326846,0.1358243268239833,bicycle
0.536,0.5883777239709443,0.1100399848586237,0.6638068183715797,0.20193959252701954,guitar
0.518,0.48668280871670705,0.21753285227795408,0.49047513323554426,0.14187564410855377,pencil
0.456,0.41404358353510895,0.020522638779811007,0.9469796490735748,0.09592262769864969,clock
0.522,0.21307506053268765,0.13160968321494038,0.6344334412631277,0.12533361519964062,car
0.352,0.2009685230024213,0.06460371800044658,0.7056278200228326,0.057500726686573474,fish
0.292,0.35108958837772397,0.001982322217173378,0.8428845749050987,0.10437861691726343,house
0.222,0.48668280871670705,0.058830976543199985,0.7622212345228403,0.04035092355257247,tree
0.38,0.29782082324455206,0.033299264229120946,0.832423239375248,0.08350289353381074,bicycle
0.424,0.4552058111380145,0.07400910269395407,0.7815287856402839,0.17131305657585286,guitar
0.408,0.4019370460048426,0.28603776579400875,0.3331815676496817,0.06595671590518722,pencil
0.266,0.31234866828087166,0.001485142384908482,0.9723110473229758,0.05768570145073065,clock
0.458,0.5060532687651331,0.004056655090629904,0.8602020044657666,0.3013238908120392,car
0.57,0.5569007263922519,0.015107257890719377,0.9061716479031844,0.24218481621435933,fish
0.57,0.7602905569007264,0.008806976036440551,0.8454697147474581,0.27555954866157545,house
0.65,0.8716707021791767,0.019192640410501643,0.7769280880379537,0.36281478741114603,tree
0.628,0.6610169491525424,0.011093451318037998,0.8344080778208587,0.3033057632851518,bicycle
0.716,0.8910411622276029,0.14519046928501117,0.5372095002267164,0.29371350051528683,guitar
0.636,0.7675544794188862,0.4279409367034676,0.2325863493299344,0.19771159791771264,pencil
0.6,0.7772397094430993,0.007055631256451483,0.9553831225477666,0.27619374785297146,clock
0.666,0.46246973365617433,0.05106334840028044,0.8634332425260287,0.1825965171894406,car
0.384,0.24939467312348668,0.05409564596713495,0.7617695848097128,0.06870491240123669,fish
0.534,0.6174334140435835,0.0017532780788450122,0.8912109258906182,0.19493697645535502,house
0.478,0.6150121065375302,0.006158171504023501,0.9424017121383869,0.1147900536426816,tree
0.426,0.4188861985472155,0.008508609620901149,0.8548359108488661,0.10350659302909389,bicycle
0.498,0.559322033898305,0.09968171826004497,0.5873438206571516,0.1660016383479111,guitar
0.498,0.2009685230024213,0.29199903766115703,0.3681921181924717,0.09766667547498877,pencil
0.352,0.4116222760290557,0.033921171902800924,0.9266115437170284,0.07803292550801998,clock
0.49,0.18159806295399517,0.1344593606449508,0.6059062240720677,0.11209470707924847,car
0.456,0.1549636803874092,0.15345283620377959,0.5781097155346459,0.08654176465925006,fish
0.308,0.4067796610169492,0.00983638004575883,0.8833721615871869,0.12160769495018894,house
0.65,0.6368038740920097,0.01562960803511625,0.856262787402646,0.21932722035779403,tree
0.364,0.2033898305084746,0.07264898163083663,0.7740810272720312,0.13577147689136695,bicycle
0.122,0.5230024213075061,0.1757095013193779,0.48734703767757687,0.10636048939037603,guitar
0.044,0.6464891041162227,0.6057150874682031,0.1550623162759314,0.06252147028512539,pencil
0.404,0.45278450363196127,0.003033441465358739,0.9767580218866643,0.163464841582327,clock
0.722,0.5084745762711864,0.049412235422179124,0.8255826225382473,0.21996141954919007,car
0.518,0.2784503631961259,0.07905082514345173,0.7281592189347155,0.09100758396533044,fish
0.62,0.48668280871670705,0.0394532799986839,0.8633173399437462,0.36876040483048383,house
0.318,0.6997578692493946,0.08614811834969431,0.7047407743917665,0.23095420553338794,tree
0.676,0.7723970944309927,0.004961818826566678,0.8223687452233205,0.5962793647438099,bicycle
0.31,0.5084745762711864,0.028870912192230043,0.8283649305766517,0.19369500303887113,guitar
0.324,0.3728813559322034,0.24796096766694056,0.4508397706556661,0.06918056179478371,pencil
0.498,0.7191283292978208,0.021075805595513756,0.8306980397428682,0.3164653965066195,clock
0.346,0.4600484261501211,0.010103204598948283,0.8407085503896242,0.1387839230504981,car
0.6,0.16707021791767554,0.2444062375883653,0.4268545044406361,0.06799143831091616,fish
0.612,0.6271186440677966,0.012684359355670064,0.8665074177315115,0.22683191078931375,house
0.47,0.7409200968523002,0.024680841663558155,0.7895632770113489,0.126179214121502,tree
0.494,0.4188861985472155,0.03539094563025974,0.8319966129651312,0.1272362127738287,bicycle
0.25,0.8208232445520581,0.12974218877779042,0.5815564912273281,0.19868932167111486,guitar
0.036,0.7070217917675545,0.6581006649662455,0.13785341667794473,0.04555664191528156,pencil
0.5,0.5980629539951574,0.0011974111047468765,0.9785210923134867,0.10916153581904182,clock
0.726,0.39951573849878935,0.08416496478713342,0.7524989031612129,0.1981608223449515,car
0.378,0.3220338983050847,0.024360510082846315,0.8256036492960972,0.09959569801548503,fish
0.542,0.5835351089588378,0.006209202652614719,0.8735302790117606,0.22038421901012076,house
0.414,0.6416464891041163,0.04234647433989142,0.7901186702103455,0.18870068440662738,tree
0.304,0.3050847457627119,0.009418619916328277,0.9032503045656693,0.17271357979018576,bicycle
0.26,0.7094430992736077,0.10990997461963009,0.6442923584042523,0.26699785957772904,guitar
0.068,0.43341404358353514,0.4953248060124666,0.2069823190498242,0.02483946832967788,pencil
0.406,0.5544794188861986,0.011810081274530987,0.9522256014907603,0.18545041355072273,clock
0.692,0.5230024213075061,0.04295275449585955,0.8770043560447398,0.15366117908199667,car
0.644,0.32929782082324455,0.08964391877581347,0.7033551829806122,0.13291758053008482,fish
0.492,0.48426150121065376,0.014045742145750694,0.8787468434749748,0.15381972887984569,house
0.664,0.6610169491525424,0.014630322908914794,0.8412176090891823,0.23901382025737916,tree
0.494,0.3365617433414044,0.06086270178692263,0.7178175257053756,0.09814232486853579,bicycle
0.542,0.7021791767554479,0.08188408704782611,0.7041141470508493,0.20458208915783632,guitar
0.392,0.423728813559322,0.3141998076129916,0.356752173804005,0.05528102951668737,pencil
0.262,0.24939467312348668,0.013271306410944457,0.9362793819046216,0.0388447004730069,clock
0.668,0.21307506053268765,0.17145093147112023,0.5104957633698811,0.19036545728404197,car
0.532,0.324455205811138,0.08278764087846938,0.6388102128262844,0.13725127500462436,fish
0.74,0.3389830508474576,0.11059169391544264,0.5819869249441372,0.17480115212853103,house
0.646,0.5060532687651331,0.030584798640269233,0.6174658551038322,0.12467299104193642,tree
0.59,0.4963680387409201,0.030670201565741198,0.8446509373820877,0.23980656924662422,bicycle
0.284,0.8353510895883777,0.10798364294376685,0.5786065415177206,0.228602383531961,guitar
0.606,0.7433414043583535,0.6542285036790532,0.1385150587018699,0.15574875142034195,pencil
0.534,0.5690072639225182,0.00654057168600446,0.9835799009411134,0.17702084929841713,clock
0.394,0.27602905569007263,0.04983893725707765,0.7699734888510668,0.06627381550088524,car
0.514,0.4261501210653753,0.028708599501926124,0.8545978642733187,0.12144914515233993,fish
0.37,0.5375302663438256,0.016254991505097627,0.872851318420607,0.16713791189916233,house
0.38,0.5811138014527845,0.03806135657145228,0.8254674293301814,0.10971646011151336,tree
0.42,0.30024213075060535,0.047064340503977994,0.7956675884387052,0.09140395845995296,bicycle
0.602,0.4939467312348668,0.10134854878324427,0.6443351154280912,0.15278915519382713,guitar
0.354,0.559322033898305,0.31928218025742683,0.2740459254436506,0.0663002404671934,pencil
0.376,0.4939467312348668,0.008977648454462427,0.9727122107100307,0.0946806542821658,clock
0.454,0.14769975786924938,0.16115838514611308,0.5526035545686485,0.08212879528578601,car
0.36,0.29055690072639223,0.030297401404534616,0.8573177391105355,0.0913775334936448,fish
0.564,0.5423728813559322,0.016386384512185603,0.8732680236107783,0.26734138413973524,house
0.21,0.4915254237288136,0.07651613478519502,0.7400561770112067,0.06743651401844462,tree
0.49,0.3220338983050847,0.057840480878398735,0.8226945883953601,0.11523927806992046,bicycle
0.514,0.639225181598063,0.17471417340912312,0.3857644452750623,0.16251354279523295,guitar
0.574,0.14043583535108958,0.44836210426338124,0.2520379133683224,0.061094522104484315,pencil
0.316,0.4116222760290557,0.008694993855446368,0.9645841878931275,0.12942948497740667,clock
0.512,0.3728813559322034,0.05338979772540437,0.78404063042423,0.15490315249848055,car
0.39,0.21307506053268765,0.05868278935264649,0.6187337234452054,0.06423909309515631,fish
0.388,0.6707021791767555,0.034433112709144204,0.824334643103048,0.1234574425917607,tree
0.248,0.2639225181598063,0.004825929603979796,0.8274775014622744,0.05163438416616019,bicycle
0.538,0.5980629539951574,0.12038739932656088,0.6307204636431606,0.23145627989324313,guitar
0.07,0.6077481840193705,0.38534859581575426,0.26519194671699997,0.06672303992812409,pencil
0.478,0.5181598062953995,0.028602776103949464,0.9357521766493369,0.10754961287424358,clock
0.596,0.3704600484261501,0.0645646349025852,0.819874477327471,0.15564305155510927,car
0.562,0.27602905569007263,0.11759604194429273,0.6162081149180485,0.08862933699759533,fish
0.434,0.6731234866828087,0.024963629342280916,0.8652275943774274,0.08862933699759533,tree
0.456,0.4261501210653753,0.020088960657686627,0.8568678612659223,0.11204185714663213,bicycle
0.54,0.7554479418886199,0.14955030397161145,0.5697781245528375,0.2395687445498507,guitar
0.4,0.5375302663438256,0.468524353113851,0.20651788796735682,0.06130592183494966,pencil
0.468,0.6198547215496368,0.005461743149521685,0.9937609645970491,0.2336495520968211,clock
0.548,0.1937046004842615,0.14741872831826142,0.5872419485942686,0.15844409798377507,car
0.558,0.324455205811138,0.06120295675310037,0.5737950201026552,0.13286473059746848,fish
0.426,0.44794188861985473,0.007580290541484686,0.8067271037148155,0.13714557513939168,house
0.588,0.7239709443099274,0.004798201137429836,0.8531663494206707,0.27727717147160635,tree
0.574,0.3922518159806295,0.04624131730078283,0.6783696010759918,0.280210342731813,bicycle
0.74,0.3099273607748184,0.12392411946643496,0.6023721858877288,0.30568401025288694,guitar
0.432,0.46246973365617433,0.3905789090656771,0.25741953604024453,0.08778373807573395,pencil
0.27,0.3171912832929782,0.0015820100357417308,0.9711708274640316,0.10881801125703565,clock
0.53,0.43825665859564167,0.03874138987832263,0.8904073927695131,0.12710408794228786,car
0.524,0.41404358353510895,0.034370589621445,0.7387702922799235,0.09666252675527838,fish
0.414,0.5932203389830508,0.07082218928135266,0.7801412807185295,0.15080728272071453,house
0.388,0.6246973365617433,0.03860053431848823,0.8307543304961258,0.11233253177602198,tree
0.528,0.6295399515738499,0.007480756615378712,0.6894512392281307,0.14959173427053882,bicycle
0.43,0.6707021791767555,0.12474774456789975,0.575481682305506,0.20035409454852945,guitar
0.358,0.4648910411622276,0.40052567296550856,0.2507692972740043,0.04830483841133103,pencil
0.322,0.3946731234866828,0.007059031906401369,0.9854105165324339,0.05472610522421584,clock
0.482,0.5254237288135594,0.0021079581704851903,0.891029339453556,0.13363105462040537,tree
0.51,0.35351089588377727,0.0499934622661682,0.8259067183770589,0.1281610865946146,bicycle
0.348,0.5278450363196125,0.03590533109040117,0.8661750760643829,0.1680627857199482,guitar
0.068,0.42857142857142855,0.2898992918612991,0.3721508652296841,0.04161932193536453,pencil
0.336,0.4019370460048426,0.0021637999583061615,0.9830639118343429,0.09534127843986999,clock
0.422,0.26634382566585957,0.05652924860543448,0.8161574285875298,0.12871601088708612,car
0.498,0.3196125907990315,0.07840838097102493,0.7711012497898987,0.18700948656290464,fish
0.542,0.7239709443099274,0.00819098848498495,0.870212985337707,0.20949713289115557,house
0.502,0.7167070217917676,0.022750214378683287,0.8131281982367432,0.28578601062283643,tree
0.36,0.28087167070217917,0.033407723710298334,0.8383353209346203,0.09090188410009777,bicycle
0.518,0.5932203389830508,0.13626472626120284,0.5624863357644928,0.1078667124699416,guitar
0.484,0.6949152542372882,0.8835884074067866,0.051334751756799295,0.0738842057976376,pencil
0.49,0.5811138014527845,0.0033733441143386856,0.9798208440033868,0.15080728272071453,clock
0.666,0.31476997578692495,0.10732189610839593,0.662912225962,0.11954654757815183,car
0.338,0.31476997578692495,0.050208532734836685,0.8487543288493051,0.04185714663213804,fish
0.47,0.5423728813559322,0.03380181786102583,0.6241334607421178,0.06032819808154745,house
0.49,0.711864406779661,0.006539376892901695,0.7106175212362547,0.11386517982189573,tree
0.442,0.5472154963680388,0.00403178928940085,0.873799286464694,0.10287239383769786,bicycle
0.538,0.6053268765133172,0.10058333073024696,0.6390123001364019,0.15392542874507836,guitar
0.186,0.31476997578692495,0.7934105543061726,0.06850523797138489,0.01902597574188093,pencil
0.418,0.29539951573849876,0.043932600532781634,0.8870981200001149,0.06001109848584943,clock
0.652,0.324455205811138,0.09630850578039545,0.7120581978154432,0.13764764949924688,car
0.622,0.3922518159806295,0.07071596576887447,0.727799708936362,0.12900668551647596,fish
0.49,0.6416464891041163,0.006539925087823289,0.8426842813757931,0.15873477261316493,house
0.582,0.7651331719128329,0.022637721117926016,0.8411630064486353,0.18476336442671035,tree
0.522,0.34382566585956414,0.056277532991408676,0.8088559088822466,0.11658695135163703,bicycle
0.452,0.7772397094430993,0.09999756823361171,0.6525618143488083,0.1346880532727321,guitar
0.306,0.4576271186440678,0.24089152355094,0.41502844605672545,0.04674576539914912,pencil
0.344,0.3898305084745763,0.0053417416288023345,0.9806742101810026,0.05794995111381233,clock
0.242,0.17191283292978207,0.0398023671219473,0.8226432828517061,0.08276299447718204,car
0.346,0.21307506053268765,0.055187455611794015,0.69852672152481,0.06738366408582828,fish
0.53,0.6537530266343826,0.02700801604228463,0.7577022073081565,0.28221864017123377,house
0.648,0.774818401937046,0.013348720863276662,0.8561726253851345,1,tree
0.446,0.31476997578692495,0.05434631051167758,0.7569342418694897,0.19760589805248,bicycle
0.49,0.43341404358353514,0.11227225242839856,0.6638861811937525,0.20606188727109373,guitar
0.43,0.5399515738498789,0.5373876570620949,0.1732669311058468,0.07087175963850646,pencil
0.336,0.36077481840193704,0.009549150858769203,0.9773644363409197,0.08368786829796793,clock
0.726,0.26150121065375304,0.16534709405638323,0.5562328333887205,0.17868562217583173,car
0.576,0.23486682808716708,0.14186842815806464,0.590841803143701,0.1665829876066908,fish
0.412,0.8062953995157385,0.043114925093634425,0.6295451041391168,0.18024469518801364,house
0.516,0.7966101694915254,0.02299962797747947,0.8643440821321645,0.10427291705203076,tree
0.598,0.44552058111380144,0.05274373018650162,0.825233021467062,0.20149036809978066,bicycle
0.544,0.16707021791767554,0.17105682771195643,0.5384004857224681,0.17955764606400126,guitar
0.15,0.711864406779661,0.21870112082942886,0.4190926483700933,0.11878022355521496,pencil
0.462,0.43341404358353514,0.01988019635741477,0.9690975696567374,0.16013529582749783,clock
0.41,0.6004842615012107,0.018015348069155373,0.8721296591730944,0.11090558359538091,car
0.574,0.6513317191283293,0.025312348083571058,0.8331320532718033,0.1114076579552361,fish
0.416,0.5956416464891041,0.019234503476426905,0.8317061588496726,0.18230584256005072,house
0.566,0.6537530266343826,0.010878690633267657,0.9084714581958142,0.10437861691726343,tree
0.476,0.3220338983050847,0.05053254697760462,0.7516812385708536,0.15532595195941126,bicycle
0.354,0.2033898305084746,0.10063566930997837,0.6787384490612711,0.06307639457759691,guitar
0.45,0.3583535108958838,0.1900748859917863,0.5019059479537349,0.05998467351954126,pencil
0.338,0.49878934624697335,0.023384879259628472,0.9555165671481989,0.12335174272652802,clock
0.43,0.17433414043583534,0.11502223901319046,0.6696193660875387,0.10379726765848374,car
0.588,0.13075060532687652,0.24095177094156292,0.4112084349588201,0.14073937055730254,fish
0.496,0.6731234866828087,0.020323730571745448,0.863166467867804,0.16066379515366117,house
0.482,0.6658595641646489,0.02413297725901558,0.8224798388245075,0.19897999630050472,tree
0.524,0.46246973365617433,0.023813932999077896,0.8524026572808383,0.20193959252701954,bicycle
0.32,0.6319612590799032,0.055871742084450546,0.7543545502332167,0.14940675950638163,guitar
0.058,0.7602905569007264,0.6397421068447822,0.11235058482065144,0.054673255291599505,pencil
0.414,0.4915254237288136,0.0029474642802068745,0.9557187862149058,0.09793092513807045,clock
0.598,0.2736077481840194,0.10739836166955503,0.6014771339598448,0.1568321750389768,car
0.3,0.10653753026634383,0.12370207248450965,0.6022385657371279,0.030705810850091168,fish
0.708,0.8668280871670703,0.03992802891114104,0.8043311516694263,0.25986311867452366,house
0.682,0.7893462469733656,0.0025748867849717033,0.7639096677315854,0.24678276035198055,tree
0.41,0.36077481840193704,0.023613227690021773,0.7543663880958964,0.1658430885500621,bicycle
0.286,0.5980629539951574,0.06423922867085274,0.7522863769061401,0.1556166265888011,guitar
0.396,0.5714285714285714,0.010109419786244545,0.653477858461429,0.09586977776603335,pencil
0.388,0.3922518159806295,0.012695286020781146,0.9840780474777755,0.08950136088576487,clock
0.668,0.21307506053268765,0.17226270771403082,0.49583781266702004,0.10112834606135877,car
0.526,0.23002421307506055,0.11277509785485663,0.6059064759579031,0.09716460111513357,fish
0.488,0.639225181598063,0.006822387750547762,0.8116800021178572,0.15297412995798432,house
0.434,0.6004842615012107,0.01273161042980802,0.8617879459462208,0.1160320270591655,tree
0.524,0.47699757869249393,0.019788606001806094,0.8790562242286789,0.14031657109637186,bicycle
0.278,0.6101694915254238,0.061703675775671506,0.7614732426263605,0.08971276061623021,guitar
0.196,0.5932203389830508,0.1535978148306462,0.442262200995518,0.05361625663927278,pencil
0.574,0.7046004842615012,0.0006252860295140319,0.9649762427327558,0.11526570303622863,clock
0.372,0.29055690072639223,0.032033260007734536,0.874331947077861,0.0969796263509764,car
0.288,0.0847457627118644,0.14911072973244432,0.5869387066365571,0.026477816240784293,fish
0.186,0.29782082324455206,0.027029633240639155,0.8253391713067915,0.052427133155405224,house
0.756,0.46246973365617433,0.06885205987808381,0.5564548292183406,0.08157387099331448,tree
0.398,0.3801452784503632,0.016085724612505774,0.8381619811011617,0.11005998467351955,bicycle
0.17,0.5278450363196125,0.11721961958052296,0.5659567295297585,0.12173981978172978,guitar
0.092,0.3704600484261501,0.14641247717880654,0.4710445001679865,0.024601643632904367,pencil
0.214,0.2397094430992736,0.0006526872005382437,0.9847301539324835,0.02700631556694765,clock
0.262,0.23002421307506055,0.02839737506620744,0.8436921464885975,0.05794995111381233,car
0.314,0.0774818401937046,0.17083790798088494,0.49591857885894136,0.03440530613323468,fish
0.406,0.37530266343825663,0.018341243691529972,0.8036160443338388,0.13437095367703406,house
0.226,0.34382566585956414,0.017471476082826908,0.8277358143182212,0.044129693734640485,tree
0.29,0.22033898305084745,0.03678853933361747,0.8192941407322087,0.07467695478688265,bicycle
0.412,0.12832929782082325,0.14844292318302363,0.5218328658714825,0.07420130539333562,guitar
0.136,0.3220338983050847,0.5652648834951897,0.134462904533604,0.016277779245831462,pencil
0.298,0.2929782082324455,0.008428171657345466,0.9331083689391931,0.05483180508944851,clock
0.656,0.29055690072639223,0.11483415176192213,0.6656645571016617,0.1756467510503924,car
0.572,0.43341404358353514,0.06125152291396204,0.7239433960287915,0.16264566762677377,fish
0.618,0.6077481840193705,0.014821240006383223,0.8832045563042756,0.2987606690801469,house
0.556,0.7360774818401937,0.008937818603289122,0.9005913876430051,0.2774885712020717,tree
0.636,0.4891041162227603,0.03879027546953912,0.8303184726070496,0.30837935681632006,bicycle
0.46,0.5520581113801453,0.14404759233293904,0.6102267545527693,0.20376291520228312,guitar
0.408,0.5060532687651331,0.31907954083805434,0.3281595246001663,0.11465792881114077,pencil
0.474,0.44552058111380144,0.01839504266206116,0.9708992490112737,0.15699072483682583,clock
0.492,0.25181598062953997,0.08595322666649664,0.7377329567240865,0.09338583093306556,car
0.442,0.17191283292978207,0.1314627474063395,0.5422035186366049,0.05247998308802156,fish
0.672,0.8111380145278451,0.010897979749999391,0.7185929155706774,0.17691514943318448,house
0.356,0.3922518159806295,0.008721790981131365,0.8149427354621684,0.04904473746795973,tree
0.474,0.37772397094430993,0.045070846894404194,0.6648289796968809,0.11516000317099595,bicycle
0.352,0.6682808716707022,0.039555407987054626,0.7317565106992602,0.1736648785772798,guitar
0.1,0.5278450363196125,0.2557263553721742,0.4145307420403799,0.03847475094469255,pencil
0.288,0.28087167070217917,0.012557464116736467,0.945548478299989,0.05340485690880744,clock
0.32,0.17433414043583534,0.07353500373935401,0.8064920091697617,0.10569986523267183,car
0.604,0.6368038740920097,0.008418334731521178,0.7615835106248855,0.1467114129429485,fish
0.624,0.3075060532687651,0.09708166598741527,0.6347288278422958,0.13207198160822345,house
0.672,0.7772397094430993,0.00011747865919511779,0.8889733969025809,0.22894590809396717,tree
0.51,0.4745762711864407,0.017070494452111312,0.8615850820447909,0.2555558491662923,bicycle
0.686,0.784503631961259,0.0821727473845389,0.7289064975986155,0.37129720159606794,guitar
0.566,0.7554479418886199,0.26939860111074126,0.4005676177300184,0.3209840657453162,pencil
0.478,0.559322033898305,0.0005319559931583175,0.9843521164418758,0.1378854741960204,clock
0.614,0.3704600484261501,0.07116440810304984,0.7814646229269359,0.21065983140871494,car
0.444,0.2106537530266344,0.0988088787589779,0.6643357297988152,0.15762492402822187,fish
0.342,0.3922518159806295,0.0011165597298016413,0.7920763605622279,0.12668128848135718,house
0.488,0.711864406779661,0.017074992195984646,0.8807179872453387,0.12649631371720002,tree
0.584,0.3414043583535109,0.07324337670175961,0.7908285856166175,0.28060671722643554,bicycle
0.586,0.585956416464891,0.16005503388436093,0.49979138066924533,0.2589382448537378,guitar
0.154,0.28087167070217917,0.42259132668505744,0.20774904935817137,0.02108712311391803,pencil
0.66,0.8111380145278451,0.0027616591375375812,0.9905306177006324,0.2910181539518537,clock
0.628,0.23486682808716708,0.14375601652731945,0.5789682360515794,0.18463123959516953,car
